Day,Product variant SKU,Product title,Product variant ID,Product ID,Orders,Gross sales,Discounts,Returns,Net sales,Shipping charges,Duties,Additional fees,Taxes,Total sales,Net items sold,Quantity ordered,Quantity returned,Total returns
5/20/2026,K160-34,Belfast Black Checks Slim Fit Power Stretch Pants,4.63318E+13,7.99299E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,JR34-36,Cyclone Grey Cloud Wash Luxury Relaxed Fit Jeans,4.71323E+13,8.22507E+12,2,3409.52,0,0,3409.52,0,0,0,170.48,3580,2,2,0,0
5/20/2026,JR25-32,Fossil Beige Relaxed Fit Jeans,4.68602E+13,8.15454E+12,2,4933.33,0,0,4933.33,0,0,0,246.67,5180,2,2,0,0
5/20/2026,JR18-36,Mossstone Olive Relaxed Fit Jeans,4.68602E+13,8.15452E+12,4,9866.69,-162,0,9704.69,0,0,0,485.21,10189.9,4,4,0,0
5/20/2026,K164-40,Mercury Grey Slim Fit Lightweight Power Stretch Pants,4.64816E+13,8.03015E+12,1,2180.96,0,0,2180.96,0,0,0,109.04,2290,1,1,0,0
5/20/2026,JR18-34,Mossstone Olive Relaxed Fit Jeans,4.68602E+13,8.15452E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,J16-36,Raw Black Power-Stretch Slim Fit Jeans,4.3324E+13,7.17193E+12,3,5685.74,0,0,5685.74,0,0,0,284.26,5970,3,3,0,0
5/20/2026,CMPV11,Ebony Black Stretch Cargo Pants,4.09907E+13,6.97948E+12,2,7790,-3990,0,3800,0,0,0,190,3990,2,2,0,0
5/20/2026,DC4-36,Trek Blue Relaxed Fit Denim Cargos,4.69333E+13,8.17927E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/20/2026,STP5-36,Waypoint Khaki Stretchable Travel Pants,4.73228E+13,8.28E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,JR18-32,Mossstone Olive Relaxed Fit Jeans,4.68602E+13,8.15452E+12,0,0,0,-2425.42,-2425.42,0,0,0,-155.8,-2581.22,-1,0,-1,-2581.22
5/20/2026,PVR191-32,Always Olive Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,2,4361.91,0,0,4361.91,0,0,0,218.09,4580,2,2,0,0
5/20/2026,PVR194-42,Architect Grey Checks Relaxed Fit Stretch Formal Pants,4.68941E+13,8.16387E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,BD2-44,Leadstone Grey Baggy Fit Jeans,4.71155E+13,8.22029E+12,1,1514.3,0,0,1514.3,0,0,0,75.7,1590,1,1,0,0
5/20/2026,K13-30,Prussian Blue Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,PV51-30,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,J16-42,Raw Black Power-Stretch Slim Fit Jeans,4.39445E+13,7.17193E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,K133-38,Medium Grey Checks Slim Fit Power Stretch Pants,4.63317E+13,7.99298E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,BD6-34,Combat Blue Baggy Fit Jeans,4.71156E+13,8.2203E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/20/2026,LP8-44,Santorini Navy Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,JR32-46,Driftwash Green Luxury Relaxed Fit Jeans,4.70586E+13,8.20141E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
5/20/2026,K171-36,Soft Cream Slim Fit Power Stretch Pants,4.64136E+13,8.01435E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,JR12-46,Nebula Blue Luxury Relaxed Fit Jeans,4.64103E+13,8.00851E+12,2,3221.71,0,-1626.21,1595.5,0,0,0,194.5,1790,1,2,-1,-1790
5/20/2026,PVRT4-30,Equinox Grey Luxury Twill Relaxed Fit Stretch Formal Pants,4.68155E+13,8.13638E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,CMK25,Bangalore Black Power-Stretch Pants,3.96447E+13,6.6212E+12,3,9239.05,-443.64,0,8795.41,0,0,0,1151.09,9946.5,3,3,0,0
5/20/2026,JR30-32,Authentic Blue Relaxed Fit Jeans,4.63012E+13,7.98057E+12,0,0,0,-2425.4,-2425.4,0,0,0,-155.81,-2581.21,-1,0,-1,-2581.21
5/20/2026,CMK97,Scottish Blue Houndstooth Power-Stretch Pants,4.45602E+13,7.81611E+12,1,3381.36,-507.2,0,2874.16,0,0,0,517.34,3391.5,1,1,0,0
5/20/2026,JOG5-XXL,Freya Beige Tapered Fit Joggers,4.69315E+13,8.17865E+12,1,2371.44,-1185.72,0,1185.72,0,0,0,59.28,1245,1,1,0,0
5/20/2026,POR6-44,Workday Navy 925 Relaxed Fit Smart Formal Trousers,4.73168E+13,8.27874E+12,1,1514.28,0,0,1514.28,0,0,0,75.72,1590,1,1,0,0
5/20/2026,PVR195-38,Cartographer Black Checks Relaxed Fit Stretch Formal Pants,4.68941E+13,8.16387E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,C25-34,Olive Camo Slim Fit Cargo Pants,4.48432E+13,7.9037E+12,2,2838.09,0,0,2838.09,0,0,0,141.91,2980,2,2,0,0
5/20/2026,PVR190-32,Daily Navy Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,2,4361.91,0,0,4361.91,0,0,0,218.09,4580,2,2,0,0
5/20/2026,LP9-36,Kyoto Grey Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,PV10-32,Everyday Black Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,12,26533.34,-571.4,-1800,24161.94,0,0,0,1208.06,25370,13,14,-1,-1890
5/20/2026,J30-30,Indigo Blue Power-Stretch Slim Fit Jeans,4.45396E+13,7.18146E+12,1,1704.78,0,0,1704.78,0,0,0,85.22,1790,1,1,0,0
5/20/2026,K158-34,Navy Twill Structured Slim Fit Power Stretch Pants,4.63318E+13,7.99298E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,K13-46,Prussian Blue Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,PV51-42,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,JR35-40,Frozen Blue Relaxed Fit Jeans,4.71323E+13,8.22508E+12,2,2838.09,0,0,2838.09,0,0,0,141.91,2980,2,2,0,0
5/20/2026,K2-36,Tidal Blue Melange Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PVRM1-36,True Blue Relaxed Fit Stretch Formal Pants,4.72092E+13,8.2486E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
5/20/2026,K181-38,Theory Black Houndstooth Slim Fit Power Stretch Pants,4.71328E+13,8.22523E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,JR6-36,Dream Blue Relaxed Fit Jeans,4.63013E+13,7.9806E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,K161-40,Udaipur Blue Checks Slim Fit Power Stretch Pants,4.63318E+13,7.99299E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
5/20/2026,JR2-32,Grunge Grey Relaxed Fit Jeans,4.63012E+13,7.98057E+12,2,4933.33,0,0,4933.33,0,0,0,246.67,5180,2,2,0,0
5/20/2026,K25-38,Deep Black Slim Fit Power Stretch Pants,4.48431E+13,7.90297E+12,3,5685.72,0,0,5685.72,0,0,0,284.28,5970,3,3,0,0
5/20/2026,CHR6-34,Cognora Brown Relaxed Fit Stretch Chinos for Men,4.73066E+13,8.27599E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,K157-34,Chive Green Slim Fit Power Stretch Pants,4.64819E+13,8.03032E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
5/20/2026,DC5-46,Cloudline Blue Relaxed Fit Denim Cargos,4.69333E+13,8.17927E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,CMB3,Stretch Formal Pants Bundle of 2,4.14535E+13,7.07358E+12,1,4906.78,0,0,4906.78,0,0,0,883.22,5790,1,1,0,0
5/20/2026,PVRT2-42,Kairo Navy Luxury Twill Relaxed Fit Stretch Formal Pants,4.73306E+13,8.13637E+12,1,2466.66,0,0,2466.66,0,0,0,123.34,2590,1,1,0,0
5/20/2026,DC5-34,Cloudline Blue Relaxed Fit Denim Cargos,4.69333E+13,8.17927E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PVR187-32,Everyday Black Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,8,19628.57,0,0,19628.57,0,0,0,981.43,20610,9,9,0,0
5/20/2026,K7-38,Dark Knight Slim Fit Power Stretch Pants,4.48432E+13,7.9037E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PV176-32,Sand Beige Checks Formal Slim Fit Stretch Pants,4.6394E+13,8.00873E+12,2,3028.57,0,0,3028.57,0,0,0,151.43,3180,2,2,0,0
5/20/2026,K2-42,Tidal Blue Melange Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PV10-30,Everyday Black Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,J6-34,Sky Blue Power-Stretch Slim Fit Jeans,4.61141E+13,7.94639E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,LP14-34,Morocco Green Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,K170-40,Daytona Grey Checks Slim Fit Power Stretch Pants,4.63318E+13,7.99298E+12,1,1419.04,0,0,1419.04,0,0,0,70.96,1490,1,1,0,0
5/20/2026,JR25-30,Fossil Beige Relaxed Fit Jeans,4.68602E+13,8.15454E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,PVR199-40,Sahara Brown Checks Relaxed Fit Stretch Formal Pants,4.68941E+13,8.16387E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,JR8-36,Ecru Beige Relaxed Fit Jeans,4.6382E+13,8.0047E+12,5,12333.34,0,0,12333.34,0,0,0,616.66,12950,5,5,0,0
5/20/2026,JR12-32,Nebula Blue Luxury Relaxed Fit Jeans,4.63932E+13,8.00851E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PV2-32,Somewhere Khaki Slim Fit Stretch Formal Pants,4.63318E+13,7.99299E+12,2,5685.7,-190.47,0,5495.23,0,0,0,274.77,5770,3,3,0,0
5/20/2026,PVRT5-40,Argil Khaki Luxury Twill Relaxed Fit Stretch Formal Pants,4.68155E+13,8.13639E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,JOG4-L,Axel Grey Tapered Fit Joggers,4.69315E+13,8.17865E+12,1,2371.42,-912.64,0,1458.78,0,0,0,72.94,1531.72,1,1,0,0
5/20/2026,BD3-44,Concrete Grey Baggy Fit Jeans,4.71155E+13,8.22029E+12,1,3028.57,0,0,3028.57,0,0,0,151.43,3180,2,2,0,0
5/20/2026,J30-46,Indigo Blue Power-Stretch Slim Fit Jeans,4.63298E+13,7.18146E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PV51-32,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,5,9476.19,-95.23,0,9380.96,0,0,0,469.04,9850,5,5,0,0
5/20/2026,LP3-40,Marve Navy All Day Lounge Cotton Pants,4.63849E+13,8.00591E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,CR234-34,Sandhill Khaki Relaxed Fit Stretch Cargo Pants,4.66271E+13,8.07372E+12,2,3028.56,0,0,3028.56,0,0,0,151.44,3180,2,2,0,0
5/20/2026,PVRT2-32,Kairo Navy Luxury Twill Relaxed Fit Stretch Formal Pants,4.68155E+13,8.13637E+12,1,2466.66,0,0,2466.66,0,0,0,123.34,2590,1,1,0,0
5/20/2026,SP4-XL,Nomad Beige Cotton Sweatpants,4.63945E+13,8.00883E+12,1,2371.44,-1185.72,0,1185.72,0,0,0,59.28,1245,1,1,0,0
5/20/2026,SR15-34,Globe Olive Chino Shorts,4.65934E+13,8.06355E+12,1,942.85,-129.02,0,813.83,0,0,0,40.69,854.52,1,1,0,0
5/20/2026,STP5-38,Waypoint Khaki Stretchable Travel Pants,4.73228E+13,8.28E+12,1,2466.66,0,0,2466.66,0,0,0,123.34,2590,1,1,0,0
5/20/2026,CHR4-40,Lumora Cream Relaxed Fit Stretch Chinos for Men,4.73066E+13,8.27599E+12,1,1866.34,0,0,1866.34,0,0,0,123.66,1990,1,1,0,0
5/20/2026,K25-36,Deep Black Slim Fit Power Stretch Pants,4.48431E+13,7.90297E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,JR7-32,Refined Grey Relaxed Fit Jeans,4.63932E+13,8.00851E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
5/20/2026,PV177-46,Ash Grey Stripes Slim Fit Stretch Formal Pants,4.6394E+13,8.00873E+12,2,3028.58,0,0,3028.58,0,0,0,151.42,3180,2,2,0,0
5/20/2026,CMPV233,Authority Black Pro.Stretch Formal Trousers,4.7718E+13,8.3879E+12,1,3381.36,0,0,3381.36,0,0,0,608.64,3990,1,1,0,0
5/20/2026,JOG6-M,Aurora Red Tapered Fit Joggers,4.69317E+13,8.17869E+12,1,2371.44,-1185.72,0,1185.72,0,0,0,59.28,1245,1,1,0,0
5/20/2026,K157-46,Chive Green Slim Fit Power Stretch Pants,4.64819E+13,8.03032E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
5/20/2026,PVR192-38,Timeless Grey Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,2,4361.89,0,0,4361.89,0,0,0,218.11,4580,2,2,0,0
5/20/2026,J10-40,Royal Blue Power-Stretch Slim Fit Jeans,4.42135E+13,7.18146E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PV2-38,Somewhere Khaki Slim Fit Stretch Formal Pants,4.63318E+13,7.99299E+12,1,1895.24,-71.92,0,1823.32,0,0,0,91.16,1914.48,1,1,0,0
5/20/2026,LP5-44,Bay Blue All Day Lounge Cotton Pants,4.63849E+13,8.00591E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,POR6-38,Workday Navy 925 Relaxed Fit Smart Formal Trousers,4.73168E+13,8.27874E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/20/2026,LP11-44,Cappadocia Beige Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,PT7-36,Pewter Grey Relaxed Fit Korean Pintuck Pants,4.64274E+13,8.01763E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,J10-44,Royal Blue Power-Stretch Slim Fit Jeans,4.63263E+13,7.18146E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,CMPV223,Nova Cream Twill Stretch Formal Pants,4.65892E+13,8.06187E+12,1,3381.36,-507.2,0,2874.16,0,0,0,517.34,3391.5,1,1,0,0
5/20/2026,CMS25,Romeo Rouge Stripes Seersucker Pants,4.65695E+13,8.05386E+12,1,3029.01,-365.78,0,2663.23,0,0,0,405.32,3068.55,1,1,0,0
5/20/2026,PVRM1-44,True Blue Relaxed Fit Stretch Formal Pants,4.72092E+13,8.2486E+12,1,2180.96,-746.98,0,1433.98,0,0,0,71.69,1505.67,1,1,0,0
5/20/2026,J9-36,Faded Blue Slim Fit Jeans,4.64698E+13,8.02737E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,CSP4-XXL,March Olive Relaxed Fit Cargo Sweatpants,4.72865E+13,8.26892E+12,1,1419.04,0,0,1419.04,0,0,0,70.96,1490,1,1,0,0
5/20/2026,K18-44,Dark Grey Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,CS5-L,Flip Blue Relaxed Fit Cargo Sweatshorts,4.67045E+13,8.09315E+12,1,942.86,0,0,942.86,0,0,0,47.14,990,1,1,0,0
5/20/2026,J12-32,Forge Black Slim Fit Jeans,4.68568E+13,8.15347E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/20/2026,CMK98,Storm Grey Houndstooth Power-Stretch Pants,4.45602E+13,7.81612E+12,1,3381.34,-845.33,0,2536.01,0,0,0,456.49,2992.5,1,1,0,0
5/20/2026,PVR187-34,Everyday Black Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,10,23990.48,0,0,23990.48,0,0,0,1199.52,25190,11,11,0,0
5/20/2026,J2-30,Charcoal Grey Power-Stretch Slim Fit Jeans,4.45396E+13,7.18146E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,PV180-38,Dolphin Grey Checks Slim Fit Stretch Formal Pant,4.63318E+13,7.99301E+12,1,1704.77,-507.75,0,1197.02,0,0,0,59.84,1256.86,1,1,0,0
5/20/2026,PV51-40,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,3,5685.71,-95.23,0,5590.48,0,0,0,279.52,5870,3,3,0,0
5/20/2026,JR37-32,Inklock Black No Fade Jeans - Relaxed Fit,4.68746E+13,8.16009E+12,24,59200.04,0,-4933.33,54266.71,0,0,0,2713.29,56980,22,24,-2,-5180
5/20/2026,K152-34,Light Khaki Slim Fit Power Stretch Pants,4.48432E+13,7.9037E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/20/2026,STP4-36,Layover Grey Stretchable Travel Pants,4.73228E+13,8.28E+12,3,7400.01,0,0,7400.01,0,0,0,369.99,7770,3,3,0,0
5/20/2026,PV134-42,Timeless Grey Slim Fit Stretch Formal Pants,4.50627E+13,7.90994E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,CMPV227,Crest Blue Melange Stretch Formal Pants,4.73749E+13,8.29301E+12,1,3381.34,-845.33,0,2536.01,0,0,0,456.49,2992.5,1,1,0,0
5/20/2026,PVR192-30,Timeless Grey Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
5/20/2026,JR38-32,Vault Black Relaxed Fit Jeans,4.73141E+13,8.2781E+12,0,0,0,-2425.4,-2425.4,0,0,0,-155.81,-2581.21,-1,0,-1,-2581.21
5/20/2026,JR9-38,Frost White Relaxed Fit Jeans,4.6382E+13,8.0047E+12,2,4933.34,0,0,4933.34,0,0,0,246.66,5180,2,2,0,0
5/20/2026,JR8-34,Ecru Beige Relaxed Fit Jeans,4.6382E+13,8.0047E+12,3,7400,0,0,7400,0,0,0,370,7770,3,3,0,0
5/20/2026,CMK152,Peanut Brown Power-Stretch Pants,4.45601E+13,7.81609E+12,0,0,0,-2809.75,-2809.75,0,0,0,-505.75,-3315.5,-1,0,-1,-3315.5
5/20/2026,JR37-40,Inklock Black No Fade Jeans - Relaxed Fit,4.68746E+13,8.16009E+12,5,12295.73,0,0,12295.73,0,0,0,654.27,12950,5,5,0,0
5/20/2026,PVR168-34,Brisk Black Water Repellent Relaxed Fit Stretch Formal Pants,4.67026E+13,8.09246E+12,1,2466.66,0,0,2466.66,0,0,0,123.34,2590,1,1,0,0
5/20/2026,PV134-36,Timeless Grey Slim Fit Stretch Formal Pants,4.50627E+13,7.90994E+12,3,5685.71,-95.23,0,5590.48,0,0,0,279.52,5870,3,3,0,0
5/20/2026,CMC205,Black Shadow Stretch Chinos - Women,4.48532E+13,7.90565E+12,1,3090.51,-2814.17,0,276.34,0,0,0,35.72,312.06,1,1,0,0
5/20/2026,STP2-32,Deckhand Navy Stretchable Travel Pants,4.73228E+13,8.28E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,K165-38,Aquatic Blue Slim Fit Lightweight Power Stretch Pants,4.64816E+13,8.03014E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
5/20/2026,PV24-38,Always Olive Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,PV10-46,Everyday Black Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,3,7580.95,-190.47,0,7390.48,0,0,0,369.52,7760,4,4,0,0
5/20/2026,K18-46,Dark Grey Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,3,5685.7,0,0,5685.7,0,0,0,284.3,5970,3,3,0,0
5/20/2026,STP3-40,Runway Grey Stretchable Travel Pants,4.73228E+13,8.28E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,LP14-44,Morocco Green Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,2,3790.48,0,0,3790.48,0,0,0,189.52,3980,2,2,0,0
5/20/2026,CSP1-M,Motion Black Relaxed Fit Cargo Sweatpants,4.72858E+13,8.26857E+12,1,1419.04,0,0,1419.04,0,0,0,70.96,1490,1,1,0,0
5/20/2026,JR6-38,Dream Blue Relaxed Fit Jeans,4.63013E+13,7.9806E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,PVRT3-36,Thorne Grey Luxury Twill Relaxed Fit Stretch Formal Pants,4.68149E+13,8.13606E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/20/2026,LP11-38,Cappadocia Beige Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,1895.23,0,0,1895.23,0,0,0,94.77,1990,1,1,0,0
5/20/2026,SS12-XXXL,Poolside Blue Relaxed Fit Sweatshorts,4.66379E+13,8.07657E+12,1,942.85,0,0,942.85,0,0,0,47.15,990,1,1,0,0
5/20/2026,PV174-36,Dark Navy Stripes Slim Fit Formal Stretch Pants,4.6394E+13,8.00872E+12,4,6057.15,0,0,6057.15,0,0,0,302.85,6360,4,4,0,0
5/20/2026,JR41-36,Halo Blue Relaxed Fit Jeans,4.74E+13,8.29989E+12,1,2466.68,0,0,2466.68,0,0,0,123.32,2590,1,1,0,0
5/20/2026,PV17-32,Daily Navy Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,4,7580.95,-95.23,-1800,5685.72,0,0,0,284.28,5970,3,4,-1,-1890
5/20/2026,JR32-44,Driftwash Green Luxury Relaxed Fit Jeans,4.70586E+13,8.20141E+12,1,2116.46,0,0,2116.46,0,0,0,173.54,2290,1,1,0,0
5/20/2026,JR7-36,Refined Grey Relaxed Fit Jeans,4.63932E+13,8.00851E+12,1,1419.04,0,0,1419.04,0,0,0,70.96,1490,1,1,0,0
5/20/2026,K168-34,Ripple Blue Checks Slim Fit Power Stretch Pants,4.63317E+13,7.99298E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/20/2026,PVR192-34,Timeless Grey Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,3,6542.85,0,0,6542.85,0,0,0,327.15,6870,3,3,0,0
5/20/2026,JR10-38,Integrity Blue Relaxed Fit Jeans,4.63012E+13,7.98057E+12,2,3790.46,0,0,3790.46,0,0,0,189.54,3980,2,2,0,0
5/20/2026,PV176-48,Sand Beige Checks Formal Slim Fit Stretch Pants,4.6394E+13,8.00873E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/20/2026,J14-34,Rebel Blue Vintage Slim Fit Jeans,4.71323E+13,8.22509E+12,1,1419.06,0,0,1419.06,0,0,0,70.94,1490,1,1,0,0
5/20/2026,PV10-42,Everyday Black Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,4,7580.95,-95.23,-1800,5685.72,0,0,0,284.28,5970,3,4,-1,-1890
5/20/2026,JOG4-M,Axel Grey Tapered Fit Joggers,4.69315E+13,8.17865E+12,1,2371.44,-1185.72,0,1185.72,0,0,0,59.28,1245,1,1,0,0
5/20/2026,LS3-42,Bondi Beige All Day Lounge Cotton Shorts,4.63849E+13,8.00592E+12,1,942.86,0,0,942.86,0,0,0,47.14,990,1,1,0,0
5/20/2026,CMPV142,Cadet Blue Business Casual Pants,4.45633E+13,7.81702E+12,1,2957.64,-739.41,0,2218.23,0,0,0,399.27,2617.5,1,1,0,0
5/20/2026,PV51-34,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,6,11371.43,-95.23,-1895.24,9380.96,0,0,0,469.04,9850,5,6,-1,-1990
5/20/2026,JR12-34,Nebula Blue Luxury Relaxed Fit Jeans,4.63932E+13,8.00851E+12,1,1615.83,0,0,1615.83,0,0,0,174.17,1790,1,1,0,0
5/20/2026,SR12-42,Rosco Red Stretch Chino Shorts,4.64795E+13,8.02975E+12,1,942.86,0,0,942.86,0,0,0,47.14,990,1,1,0,0
5/20/2026,SR16-40,Acron Brown Chino Shorts,4.65934E+13,8.06355E+12,1,990,-990,0,0,0,0,0,0,0,1,1,0,0
5/20/2026,K157-32,Chive Green Slim Fit Power Stretch Pants,4.64819E+13,8.03032E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
5/20/2026,CHR1-32,Noctara Black Relaxed Fit Stretch Chinos for Men,4.73066E+13,8.27599E+12,2,3790.46,0,0,3790.46,0,0,0,189.54,3980,2,2,0,0
5/20/2026,PVR187-38,Everyday Black Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,6,15266.66,0,0,15266.66,0,0,0,763.34,16030,7,7,0,0
5/20/2026,SR7-42,Pablo Pink Stretch Chino Shorts,4.64794E+13,8.02974E+12,2,1885.7,0,-942.85,942.85,0,0,0,47.15,990,1,2,-1,-990
5/20/2026,BD4-40,Aegean Blue Baggy Fit Jeans,4.71155E+13,8.2203E+12,1,1590,-1590,0,0,0,0,0,0,0,1,1,0,0
5/20/2026,K147-30,Light Grey Slim Fit Power Stretch Pants,4.64819E+13,8.03031E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
